,customer_id,recommendations,ground_truth
13,00009d946eec3ea54add5ba56d5210ea898def4b46c68570cf0096d962cacc75,668241003 568597019 567114001 816911002 703735001 739529007 668241002 765599005,751273006 702763011 573085010 852746001 567413004 736111005 573085004 689102003
14,0000ae1bbb25e04bdc7e35f718e852adfb3fbb72ef38b3fa01ce4272a6326730,904017002,573085033
15,0000b2f1829e23b24feec422ef13df3ccedaedc85368e6664d04ca30b2f8daff,789390003 787884003 798691001 929599002 733957001 845931001 737264001 792643001,782616019 715411001 710729008 687524004 776382001 579302001 579302001 857448005
16,0000b7a134c3ec0d8842fad1fd4ca28517424c14fc48485d65bd332309b7439a,753724006,651300005
17,0000c97821eb48d0e590fd309133f0a6c08f7750f64cccf2ba053e11119093c2,862067001 737083001 723469010 620907005 872485001 694848006 738472001 614848007,735607004 817166007 652142002 864615001 564334002 840360002 678687010 592607002
18,0000d6c053fc8f9389d4565051f12402d5774aa4a9d2e5c2d5cd5f5f3c9a4488,714824001 650274003 654581001 872233003 783738002,758060002 758064002 731608002 610216001 773980001
19,0000e9a4db2da4e9c68558ad1e7df570d02767b213ec6bcb10283ab05ee53015,544571015 674180007 717995001 578630003 826646012,880553001 598755001 598755001 542533015 880553001
20,0000f1c71aafe5963c3d195cf273f7bfd50bbf17761c9199e53dbb81641becd7,684435001 791152003 675359003 834531002 644637001 557607011 911061003 816598007,732188001 717490065 704770006 773264001 803118001 828114001 685813005 685813006
21,0000f2ea26b7f0a9175f428c8cf7743e9e10e193465ecdfa486d5f3bf019d330,871908001 671852003 667362002 738569006 615141004 911586001 720953001 859236001,562245059 705966002 745475002 718454001 681381009 568808001 699240005 728445001
22,0000ffa57a8098a6cd99c0f0782b3e674f47d68db69dc173c7e67e0f68170c4c,555353015 742514007,817574001 215589001
23,0001076e215991bad544dd3e7312f78d9f576a1cc3ddc407b2bc9024794ead5f,832994002 815902004 660712014 269342025 828114005 857440006 572797041 692679001,547780002 659920003 822355002 520427006 878733003 747099001 640314002 622295001
24,000114c6996ef5703a8d455faf2103f8488d3928348e0739c92ff9e8897932db,562245018 750422037 816911002 641892002 562245054 588689014 668241002 702231001,616849012 825107004 716654003 305931001 327310002 726516004 733441003 690449013
25,0001177027259b455f979d85a278e4b280205d4de5cce4bb83ccbb8d5dbb4b92,863456001 863456005 740412014 536139034 599977001 536139063 753512001 536139070,570002090 810172003 851450001 863456005 863456003 860170002 570002090 775402002
26,00012315fd38859ff2c446876ca507abbcbcf582d0e266b1b696941c16e777a2,842607005 686564011,842607002 690936001
27,0001420326c217a367048472e05395373c40a039f6fd45cd9e4b3a818d02886a,651242003 599719001 879248003 653215002 722674001 733801002 739501003 775423002,566941001 617249011 523936006 638114001 638114001 396135041 638114002 617249011
28,00015c1a121e08bbd2552c15fbbb6e6b19d3bf8f7b6a3d60c6d7be26f06264d6,516000087 898918002 717467001 831027002 814635005 932722002 814635008 839129001,408875001 436261001 679854001 685814005 626385001 557248001 918292001 762846007
29,000172a9c322560c849754ffbdfdb2180d408aa7176b943f957804686be8e1f0,816598007 686722001 789770001 888927001 925427001 789770007 659132006 910385002,685811007 309864013 843720001 705732003 670942008 554811019 764488006 556528009
30,00018385675844f7a6babbed41b5655b5727fb16483b6ea51d5798a6ab947344,862414001 735623007 729847003 784090001 717829002 851010001,626813002 621020001 626813004 651273004 535455002 763322001
31,00018b5c38bf693c01e689d15674327ed582467d50593e8436ee3f31e0c7dfdf,773075002 718939001 719348003 721932001 562243003,832520001 783346017 707743006 745477004 522398056
32,000197360fe727d2cc0887073db9062bf37a8949a95c4a63db58661d94d2cb06,918194002,815026002
33,00019d6c20e0fbb551af18c57149af4707ec016bb0decdf064cdae15ab1569a8,731407002 731407007 643701003 509631004 751270001 694349001,735404001 618800001 524061003 700370004 559630009 559630009
34,0001ab2ebc1bb9a21d135e2fefdb11f12bee5c74ab29842a6d2ffd71316bf048,881919002 681657001 887771001 812432002 537116001 516000087 717099001 931052001,784625002 685814001 660497009 733098016 742947001 744712003 772773001 685814002
35,0001b0127d3e5ff8dadcfc6e5043682dba2070f2667081623faeb31c996242a6,699361009 699361003 713875001 736531009 855262002 864755001 757978001 719259002,739590038 464927008 791587001 803080001 704720005 704720005 760084008 621381009
36,0001d44dbe7f6c4b35200abdb052c77a87596fe1bdcc37e011580a479e80aa94,571860003 690993001 851549002 641892002 589092001 692657001 658684001 653151005,923460001 694002002 685813003 626815001 696390001 856732001 794007001 834031001
37,0001f8cef6b9702d54abf66fd89eb21014bf98567065a9b5e42f37bc99528cf5,721148001 737264001 224606031 787884003 773776005 856797002 676933004 828268001,783707012 733098018 761285002 817472002 806529003 706268020 855834001 777070003
38,000226b9ea81019249060b376b516f821a80e9b24f89a72106bf04b4c18b82f3,699680001 764593001 779068002 696785005 909802002 863767001 665506003 909827001,629551003 705955004 678977001 708456008 743594003 638228002 681569001 695324011
39,00022754ec18c5e53757eea8b281632a5c4a499368ecc53a21adfc64a665ba8b,552866002 732017003 801241002 601618003 759069004 717244002 882454002 833776002,732811001 744786001 682068004 720125001 656719003 461327006 569996001 744787001
40,00023182883c3d537185d3e2d8ec2cb20bd4732f3869416f321d662c4fac7187,562613008 875073003 682267014 935692001 697179002 708311002 594987016 708101003,647334001 659204001 687331005 614854005 751471001 662888002 649664002 561814002
41,000231cc9af9e58ab4edc66fbd61da921b144ba85bc1c00d0ae2309531e4c210,686564002 686564014,686331005 634013022
42,00023e3dd8618bc63ccad995a5ac62e21177338d642d66b42e0038c6b10f655a,889392001 667036003 667036001 866714001 911894001 695040001 567114001 568597019,156231001 829845004 733097001 782767001 803772003 835543001 681174016 812241004
43,000253f6914890557a88d0b91288ce85fae9332dac43ee5445c33e3891df6fd3,625543002 721267003 842067003 933838002 834063002,660599007 693242006 569997012 708021001 670334001
44,00025f8226be50dcab09402a2cacd520a99e112fe01fddd1b10ea71270547b26,857855001 806604001 911586001 871908001 805571001 738569006 743979001 745416001,751471001 664180001 541519005 657497004 686259006 784208002 581781010 855823003
45,000270f6018e827d6d678efe815565a22668fb801b2b89bf84b1cb4f4ca631ea,882454002 864755001 666247001 611415038 786423001 566140025,358753005 464908002 757156001 809278001 784001001 464297021
46,00028f80bf6da2c285fb724373517e93e53e5f83c4ebe61de78b249c0e1990ee,806804001 712712008 708230004,565379002 612800010 610776040
47,00029b1b57c1aec110f48aac6639d71369387c5985cbd839b6e18dc5fb512127,706016038 416961018 673901004 706016028 539723005 706016007 905776004 399223068,706016002 706016006 706016006 767090001 573085004 706016001 740498001 706016002
48,0002b7a7ab270a638fcb2eb5899c58696db24d9d954ddb43683dd6b0ffa292f0,653151005 716673002 702231001 663283003 691479002 297796002 742383004 685143005,599718013 619506006 572797002 559634018 619506006 399061008 566140017 559616017
49,0002cca4cc68601e894ab62839428e5f0696417fe0f9e84551c6827a7629d441,910601002 752814018 783346011 783346030 708311004 899329001 855081004 889392001,568808024 682068008 714790001 578478003 780188002 740564003 721118003 806243001
50,0002d2ef78ec29c03a951963a2694be963c06d7123b9726e4bde96e828d770f6,733957001 828114003 778968002 659302001 775996018 711028003 771235003 892920001,827411001 808628002 714825005 836284003 828114002 836142003 827704004 688537004
51,0002d5b37e064c0da06d559a51a082746ad3893d11a086d956b90b002313bdfe,772773008 761269001 921906003 882454002 738943005 707742001 833499006 829017005,297078002 752814018 662369010 766829005 688404001 708311001 708311001 870877001
52,0002db27a1651998a3de4463437b580b45dfa7d8107afa778daad67b3d015d94,607665002 607665001 598859001 871527003 516000099 884319006 855303002 762846002,711823003 711823004 739503003 653664007 716672003 688873010 399201022 711823004
53,0002df750270ca6a4b50e4a9de59b6e26e22869ab9fbbef1156fb18bba30de92,845931001 698317008 933838001 733181001 762261005,723167001 862937008 807500002 893351002 771329016
54,0002e4924f38a599994d83110e5db96d62bbffce7fea85368f438326c56d559d,631536016,678697001
55,0002e6a17e3a75600888cac019846a600c9c6fe2bc1565613c6fa6c13f727071,812218001 833776002 829017005 811650001 783384005 729620001 662085001 869662001,733101002 687176001 826949004 826949001 715126006 723529001 687176001 692632001
56,0002e6cdaab622b5047407efc0d0bf85e23220e092012095d98119fa9cb3cee7,760084002 733441003 825312005 783346028 706366002 905945001 708101001 887949002,835008005 857571001 508691010 640021019 783346024 735121001 647946004 862325004
57,0002f2f1deddc6f2504d96d65fa10ecbb22d7a13092b459efa085b5b9fec24c7,918892001 796232001 844108001 790368001 856109001 573566004 606107001 790368006,796232001 879891001 807064003 667096006 892794001 820630002 862590001 879891001
58,0002fcb7273c7b8b65937339c7ee57d5919051c343be28cb93da6b076116f072,763280001,811235002
59,000300107f2d093ca1d2c5e2bd0a74f59f80005079338cc4f156d4a594d43019,673799002 628727001 722151002 529012019 504154033 760857006 695542010 614854003,727948001 783934001 554450001 767869002 703996001 751534005 721511004 798966001
60,000303d20b953d06dcf8c6db2d05616383a88ac84bf05482a8f5c45b3d6507b9,688537004 506191003 610059001,684209004 854619003 854619003
61,00030bc026428965d1868e4f3536f131feeedf5ce1b0035a410be49841479c12,673677024,673677010
62,0003224b98f7cac91dbf66d41b4c1e2f064584bf15449327f676658db16c13e4,776746014 761269001 572797050 552866002 711053009 554598009,688558002 754002001 744180001 734140002 711188002 739974006
63,00033727677f91e311ad65609583d6f21f6871ea0ab73b54dfb916ebe92b9e3f,791663002 754374007 719957008 578621001 699680001 877163003 909062003 813538002,802087001 775328007 470789001 861029002 570319036 693243016 680396001 821508001
64,00034511adebfa99af8a46658c919b6dde86f2cb7175494392e6b509ed89ef00,783384005 931819001 830540001 760123003 914164002,783384001 724773004 751471019 752814002 751399004
65,000346516dd355b40badca0c0f5f37a318ddae31f0e0f76a3a0454eb591b6384,789390003 827370011 932722002 898918002 877163003 592975013 684435001 883176001,816588001 707777006 507909001 825811006 745232001 809672001 699923041 557248003
66,000355d99ba7fb8012b298ea6b167e89bf3a183dee562ed8eb9534c4a1287fef,633781011 572797043 458924017,448262046 349301001 685685001
67,00035e92a9bd02a8e28e2e59721663fdeb39bfd57c486023522686214a56ca16,465655015 829618006 694848006 882454002 854384003 719957008 567532021 639656003,784785001 560213002 465655010 570319001 717676001 465655010 747939002 711649001
68,000362878a3904e1fe4927bbfcdb10c64a9d85b12a593a7d9c965efcc9187cbf,471714028 711529004 631780002,471714014 471714005 471714008
69,00036485be20507492e75ac35de433587d1e8948096f555b5e2c9df5f922729c,816938006,713699004
70,00036ffb474cd9818bd0d9045fd5863b0167aabae75e613722443c7b3264730d,665506003 767799004 765996001 879298005 718086002 718086005 767799012 783553004,658298006 777892001 697054047 782874003 212629043 658030016 658030006 697054047
71,00037fbb43b7d0e24c469bc53fbc9081d7190c7cbc51f9f92c44ec23c46fb832,786187008 786187005 707269005,884432001 884432001 884432001
72,000383021a8cf9a542b9c855b42f99aa76374873661e831f56e225c58bd088ac,654607002 639677001 650799002,653335001 650678005 676708001
73,00039306476aaf41a07fed942884f16b30abfa83a2a8bea972019098d6406793,820484002 758772002 827370011 618750001 628974001 215337066 771762002 617725002,853913001 684588001 666382001 706371005 564358024 704029002 656059003 632832001
74,0003abe64294e66a6310c3436fa9e5b754cc5603deef4f26fc8ab8d043af9358,832253003 708101001 617725002 708101003 889392001 708311004 806604001 903207001,543054005 579541011 760123003 793852001 591334019 561445020 458239022 501820008
75,0003c98542d16e740156638a7d133d93360d3ff3d0b7ec3ccb78932a915b1cfe,890511003,699493001
76,0003e7b27d3dd2295e609bcc017e96a05f322cd25fdaa717f5d2ed124a762843,629764001 739590036 698283005 571706012 628727001 783380003 854830002 700761004,736066002 632534002 160442007 698796001 501820001 396135007 843872003 629764003
77,0003e867a930d0d6842f923d6ba7c9b77aba33fe2a0fbf4672f30b3e622fec55,787884003 723677005 637549003 889036004 746861008 816841006 694153002 749320001,913367001 873217004 927358001 784053005 870962001 873217004 733749001 621381012
78,0003e9bbb9faf3937ad3a28a5bede5c1b896c1bc6c10354ed3487a5ffb4dd30e,711193003 742912002 853391003 783380003 776237008 758060001 654705001 843873001,736593003 736592002 736592002 742916003 736593003 742912003 699075005 559637005
79,0003ea63da109dffa9af1b4323338b4ebc9501f90505c87a4947a445ebfb8607,653706041 889965001 609184007,569974026 564312022 634013001
80,000400dcdcf45d8d1ad1bd63be6fbd79a49167adf0cf28792cb97a53dbad3ff2,871621002 836303001 612175001 808305001 845931001 809411004 810671001 756904018,698302004 608483007 688796001 661023002 719655001 716258001 679280001 541518015
81,00040239317e877c77ac6e79df42eb2633ad38fcac09fc0094e549180ddc201c,787880005 910507001 818784002 889392001 929745001 697054026 760857005 761269001,855239003 554598047 756720001 220094001 640176009 613459002 875272012 220094001
82,0004068f54dbe1c7054b23c615edc5f733a508ecc54930bf323209f20410898c,889392001 536139012 561796001 877163003 752814003 817869001 801274002 749960001,615021001 658183002 690926002 625480003 495884006 656031003 675068002 667442001
83,000406f7566f4c298edc89427e3294666cf96a0b93c849530784f1b5367497a8,810169018 810170013 810170007 810170003 300024064 300024009 810169017 300024063,446224014 504154019 672017008 647416001 501820041 840911001 504155015 458924002
84,000412345109c7c085b5faec96afe864b19a172fa4cb9b94823d9ef6a8a1846a,714790033,714790017
85,000416152a81973bebab23142bd5dd6ebd85c8c5e2d63e18eb6398b71864f219,816490001 684435001 816598007 651368005 811235001 866796001 736206003 702074001,507910001 533406025 372860001 704668001 673677002 815851001 685814011 885416001
86,00045027219e894b683fb4687211e2d0c904c268e9f28d370d9a84994678ac71,753001002 849572003 746170006 862069003 930757003 738569006 832997001 743979001,706016015 504155011 817477001 680262010 687350001 797710001 879088001 630116023
87,0004518be81f6f0dd216dc5699016bc159ebb9dbd62a7697140acbe84f257509,662868001,507909001
88,00045b41ba4df7a2e6c09093ec92873ea43a137cf2b24cff1a387f75a24782a9,764416001 788138001 698971003 876971001 859401001 834694001,751664001 790791005 732842002 643588007 828982001 792517002
89,00047be328d1d284ba9270dd28bf65c018485435fa12119be612f90af8d4b719,698718002 525518008 756633003 849114001 305304020,720473004 756633002 720473002 490113011 525518008
90,00047d50bde8751b26aaec7536ccc5fd92828ffa0a396df17e8a1a313f1ef9c9,685044011 685044004 684161004 685044001,909081004 904567002 516903024 730683050
91,0004852bef85b2af95f4e530e43d86178e890e419c14361736a34f881b940efd,734113002 886796001 795052002 817378005,763469001 492897002 906794001 809961002
92,000486a4fe2906dc61e1a178b0952f5d8799ec905d26f68358c7bdae798c73c3,721703001 558512012 749045001,558512005 692835001 505507014
93,000489746e2e4351220bc35024b2354044713a702b88965bc1b3163bedb189bc,773776003 818784002 601128002 883980002 771259001 783384005 516000089 608769002,651845002 772033001 826652001 723087001 719084001 651845002 768465006 560047001
94,00048f2f68760664d2d0fa1e7fbfe083f05287f342484c29a13661772507ee6b,800423001,587026013
95,000493dd9fc463df1acc2081450c9e75ef8e87d5dd17ed6396773839f6bf71a9,717679013 618287012 907188001 845024003 691612001 911586001 930757003 810799002,831269004 706016002 732842015 576897001 868955003 794378001 399136061 372860068
96,0004a7b3945dc17a51fa3b1a206749f0e3404e4f6ae8b6905ef5e56212e1fe38,643582003 654383002 857277001 902831001 829078001 846636001 885618001 808097001,720125005 794320001 633870001 458543001 762846008 842238002 713199001 762846008
97,0004aa5ffaf2886467d9a74b0f47bd2e9797d477871d2e906363440fbed308ae,810419001 621367001 761340001 428291001,599580055 733749001 823505002 823505002
98,0004db725c9025318d5c461bb7e1c99fb8e77d9e8f267bba860073ea27bdc2d5,623275005 739092020 793683002 739092001 652849001,623282001 639944001 620208027 620208002 552018005
99,0004ddf25c68546858543d60b52b84df1947fa4c91dc1b682a9458b55f9a1fae,841383002 827968003 835605001,827968004 841383003 841383002
100,0004df3751c43c51f79aa24d321f35ce4a1a3ec180c4a1425b0aefc037ab25bc,691579004 750424008 743979001 915250002 647804001 708101001 786193001,816589003 490113020 841260012 573085043 802881001 783707047 684212002
101,0004ec078693c417c08ef6be811a09693d706138e5d2b8340d089cdf379b5fab,549914012 809411001 579541077,549914012 678983007 501820044
102,0004ee708acad44b15ee324daffef7b379a1fdfd9826f39a3aabda9dacaea176,926548001 817869001 561796001 875892006 814635002 905070002 565024001 721546002,743098001 754002001 697491001 782761004 730013007 674020001 611635003 854789001
103,0004f079e5f7fbf106301d8c32278e71a96adde0a9e3328d2fc01309796ebc4b,554772003 789940001 654266006 616453004 705293001 801273001 741869001 760857005,573085004 825005002 579302001 808631001 662593001 538699007 825005002 568597018
104,00051dc66eecbfd664831115062ef7d9798bed36b80c7c3c51e68d3a75441df1,787880003 787880005 672491004 634257002 762846031,679726003 636455024 507909003 678064001 690618001
105,00052ddcff0fb9e557eb3b212c950a24dc3900c28bb70545dc2cc617821fe40b,694462001,822355002
106,000531ecd2754a0cf214373cc7b6dbcf7ce9a77c3284a2facbe072f763618bbc,688105008 674606037 896229001,851167001 808663001 812207002
107,0005340aa69bb5a28d98712a36d8f669024bce137e3c82a618ea49032b9023c6,866454001 633142004 643582004 728156014 832036002 851608003 585275003 870627001,839284002 715624008 856310003 832473005 903306001 821513001 865073005 714790017
108,000538c14c490fee547e2703439f70bdb8748e2a62f875d63b7320c17ae20fc2,833500001 619208001 884319006 507563005 911748001 679887001 783384005 794053001,794075001 702935001 682672001 784587001 657283003 678977001 673638001 244267032
109,00053f544468004bd5b18b25ae8faad7c9a2f71c34e7cdead6494a1e5c59ff89,874465001 776885001 873895001,718448001 825600002 874465005
110,0005476832b9770a320d94de5518f78587ed4aa848b2a7c7407f12f251fcd5aa,888248002 731355002 809350001,764387001 764387001 764387001
111,000563485cbb7850b0a93c6606f89c5b961c6647d1bd4869ae160401ea5d8775,778064026 778064028 778064038 772773008 778064023 778064035 458924017 761269001,599580017 676111001 567532021 562252028 534164027 778064028 754106001 706104009
112,00057056ddfa1496d44aeaad5d89b5ff57be7504d4089a98eecd198ee9014b0f,859174025 683001017,663384004 584631021
113,00058592fc65afabbb00b1bb7d33c6b221d00c6a98c62101ee96e12ebddbf0ee,729318004 751270001 855706004 765829001 429313021 547367023 571484005 677902001,611415001 736592002 679121001 736582001 557599022 510075007 625939013 736581001
114,00058bbdde20e5d34b5f2c60698b2d6ee5736dfca9f370f6c63f8925112a6056,877163003 889392001 682267004 867588001 928912001 858284003 643344003 839766007,752281001 694236005 722437003 702228001 722437003 722436003 772448002 508987007
115,00058c11019467570a6918669b768392f7c9277b7ae4d853bab9cd25f1eae6b4,717483003 845024003 619208001 890601001 855249008 877261003 867400002 772829002,660599004 701853001 766194003 685904002 772829002 660497006 620963002 669679001
116,000599972ce0544fc72f91810d09e936b23665e7a858a82141fed578f8449dea,908124001 660712014 714996001 694478001 572797041 896169002,562245001 562245055 654073004 733419002 745475001 704126005
117,00059eadf61683b9b03e95a65f7e2ffaf5aaaea350af1abda294fa400d22a4a6,654607002 623595004,529953007 529953007
118,0005bc21a78d1e3cf40c1778028f1f81ab6a49875831174e66823fef1cc17855,649397004 817110005 871079001 886099001 464908037 803993007,534357002 815026003 570004105 857794003 613666002 750072001
119,0005c68366e7955683b7cdc75535f400d76c2e713b627733c2bd87f6c95b3738,824337001 865073006 734215001 741356002,608945019 824337001 741356002 741356002
120,0005cd85a6220e1f1c582c7ff9175efe7d7c16d184c5ba48d87c0cc889f97efd,866503007 907195001 701115001 694237003 679663001 756631002 832468004 771731004,215589001 355569001 300024013 355569001 120129001 913817001 355569004 355569005
121,0005d926defbe130e228dd8892aa879d89858e6ffc9a604d8b289ed0a1901f0d,700758014 859737002 780297004 809883005 849859005 767655003 832036013,675027003 780297002 783707106 783707069 715624011 783707064 784396001
122,0005e01f5a3b634c2348f12ec2a491a8aa11f89f48c97ce7ac54ef4c0565283a,818784002 673677001 637515011 881919002 761269001 673677012,591334039 591334019 679853001 735840002 772902002 788632006
123,0005e0a5655d6615cafdb830af2034388c9c3a3025ac14a09a1b6153fefbbd98,859077005 891407001 777628003 800803001 845024003 874547004,684209013 817401002 778064051 778064001 688537011 778064026
124,0005ef6698aeae9819c35dd1d63446f251797d07fe5b4a621beee30b36156181,860367002 582762001 699680001 809411004 883079005 771131003 915250002 832889001,493103045 723367001 706443004 723201001 624486019 744306002 730566007 695803004
125,0005f3aab821000881d74b72fde2d9b3e4742cf86136681c6c7d107cd9452d59,783707082 783707068 807241051 701134015 807241068 807241090 783707033 783707057,788225001 304766008 692155003 816503001 304766008 304766008 784021003 731702001
126,0005f8253fe3d050aefcef07bedd5a557491b3fa658e318b2b9b0a22f71cfe81,607665002 648904002 764525002 679887001 458924017 822389001 685848007 761620002,720137001 841260007 729928001 624486013 747197003 573085004 832361006 742423004
127,000608ab13228c9d4f90f2e7e7dfd3b0c280d84ae817bfc899a0d3e7e01932f0,677351003 504113026 908917001 537034001 691799005 563814001 843373003 663354001,642437005 551379001 756189002 732900001 572998001 673799001 709726005 621381012
128,000610a2daf19204bea9c8bf58dc30ed7d16948f46b266d0a420cc99e8658557,836226001 738815001 739822002 633345004 706355003 708587002 926754001 653539006,501620026 772829001 610841001 807379006 785100001 610840001 765433002 784467007
129,00061a04f030bdf3665b09829192ca8c13c4de6dd9ae9d38d0d0b5ce3a1cfc6f,816832011 816832001 876830003 740812003 855249008 772773008 836142003 836265001,572797001 802598003 870345002 710455002 789910001 777504004 624632002 689087004
130,00061f9d8a57529d6a662d6ca9f92c82f08a2fe5de53b4d599a7ce5f78c59e64,688728033 688728018,826213001 665481012
131,000659db9979238065fe1f032cd87839b9a6ccf97d404f8513d6279281bda7e0,678260001 547365029 771005001 717695002 882454002 736531003 566140025,561445037 681657002 745247004 591334003 733100006 797394003 591334016
132,000669bae7443ad5cb50a450f7916cdf6808f38d4b30c30a786ba6560ffe304c,724172002 665477003,665477002 665477002
133,00066fdcf5f0da690b898b287d05ce477bd2764ce975d138489da03510a42833,904017002 752811002 603584019 490113003 617645008 752811001 736681001 817477003,562245018 845790003 891199001 603584021 562245018 814817002 895046001 787880003
134,00067622de3151a7219b4ed9922def50b51601fbe414183d316697f220aa835e,624562001 882454002 829618006 667362002 668961002 735793001 879298005 813538002,624383007 828652001 792939001 655271001 519847024 748356001 781381004 810362001
135,00067e5a9f440b9b7a53996318330c7f9cad10d3fb650c2d88b2e049121ffea2,798381004 803468006,577175001 577175001
136,00068c36f7034bf3e7943e581b7222ea639fba0e58a82ef24f2eee158e38d9bf,721390001,540768002
137,00068fc247894dc159e7f6246cebb2eaaca3a65b93a8a9b9eef5a26edc8c8de1,886080001 784721002 751273001 875646001 754598011,628499008 803757001 237347052 652060004 628326003
138,0006b5856381fac4eac03efe68a6578a2d9260f4e109f4a9be2888c11a3fe56a,567499003 573282019 778064028 657403002 778064029 778064038 617725002 839482005,650696002 497284015 642739001 589222003 657165002 501820004 571235001 671974001
139,0006bb0fad5c49341bd9cece264271e68e01a4e55f22ec9efffc43b0b3bdbc34,832307001 772761001 832507001 708845002 794053001 860367001 644934002 872066001,677076001 510283002 702623002 700851001 832330003 671515001 675952009 709269006
140,0006bfcec82c6c132276c0a5549ae13645c9ab77b0243fe7a76bcd9c66bfc06d,639836001 926340001 664936004 746487002 907951001 516000087 639186001 854987001,772349008 701506001 617322004 882354001 782555005 708855001 372860001 751471018
141,0006ca2c5ecdbdcc1de5e72adffc6c33448fc2aaa62afed8be1cfd13e698a438,572998001 922381002 692688001 741752001,898075002 456163051 898075002 572998009
142,0006d1fc72f81261e70e74249ab2c348e21a093ba40f2af6e90f4337a9736af2,776388001 797710002 769269007 772773008 835581002 738721001 769950001 562761002,797942001 662084001 796046001 721298001 612481001 612481001 784485001 612481007
143,0006d29459eec3af6937029628172f4dbe0c5e5bcbfc73d7fcde1cd20b2fbbd0,634765001 652361002 814763001 681933002 802403002 618800006,579541031 682028002 608769002 636455003 579541001 636455030
144,0006d37aaf7dd84f9bbc02f6cadcb74fd72ebf370bdc5f110a8a4092aa7e173e,465655010 896169002 659302005 693242019 864755001,880492001 720137001 720137001 591334004 720137001
145,0006d3ff0caf0cb4d4e0615ee5cb7d268622364d483335bf21fbf296e785e282,899372002 783346015 875892010 752814003 873794002 874007001 788754002 536139063,605939004 731515019 870525005 805807003 689047004 747939002 690964016 908466004
146,0006d8845db202dc43bd6ed3d74702df026b13fc1517c956a26f93e4e7dde4fc,894758006 826955010 611415035 737222004 851010007 713875003 611415001 665963007,547365003 678691002 671800001 564787001 749407001 569374001 634009008 669170005
147,0006ffc0d469f12c6109dd39a096612d754e2b73a88708721bbc380937d27341,855793001 624486003 678342016 855793004 733782005,826508002 824352001 882925001 814763004 903309001
148,000747860042b94e85707605c2a627c6ba30c4117d025d72cefdba58d73b8e21,932243001 740812003 779068002 721937001 906094004 717673005 822311012 909802002,685089003 667491006 732725002 685089003 655784007 739144001 760975006 744712001
149,000749135ee9aa3a24c2316ea5ae4f495b39c1653c5612bb5b239f1b2a182a2a,776746015 761269001 764073002 753512001 808271001,800691008 800691008 707061003 800691007 706016001
150,00075ef36696a7b4ed8c83e22a4bf7ea7c90ee110991ec5e0fb21b12f862f73d,817361007 728156014 862067001 844125002 771829002 743979001 911586001 882454002,796210012 861848001 739819009 844198001 816166002 790132001 649397012 843687004
151,0007666ed01a41da49ce4991a713fd5848f3bf10e40dda1874e52f30d74bb832,914414001,851608003
152,000773f3c485c18e103197e45a57021bc77acb16e39e0b9f362a9b5ef66878c3,870525007 870525006,647490002 625117003
153,00077dbd5c4a4991e092e63893ccf29294a9d5c46e85010e95f2fc10bf9437a4,761269001 772773004 855249008 778064029 832507001 771759002 882454002 690975001,903762001 799745001 729006002 589599001 889379006 806388001 932798002 486639003
