,customer_id,recommendations,ground_truth
19,0000e9a4db2da4e9c68558ad1e7df570d02767b213ec6bcb10283ab05ee53015,853589004 702932030 776747001 718262008 761269001,717995001 598755001 578630003 880553001 598755001
20,0000f1c71aafe5963c3d195cf273f7bfd50bbf17761c9199e53dbb81641becd7,761622002 816490001 806604001 758286001 887949002 694298013 820507001 540591001,749699019 403392002 533406024 685814001 535035001 799979001 720100001 909924004
21,0000f2ea26b7f0a9175f428c8cf7743e9e10e193465ecdfa486d5f3bf019d330,853545001 557607011 663276001 721858001 777070004 673182002 621767002 663283003,759469001 728445001 727029001 805947002 764488001 858640004 568808001 764230002
22,0000ffa57a8098a6cd99c0f0782b3e674f47d68db69dc173c7e67e0f68170c4c,200182001 782067001,817574001 555353017
23,0001076e215991bad544dd3e7312f78d9f576a1cc3ddc407b2bc9024794ead5f,701472001 643401002 874110004 686265005 756662009 766927002 766075002 485689031,664917002 808698004 622295001 810838010 747099001 658298007 304786007 761202001
24,000114c6996ef5703a8d455faf2103f8488d3928348e0739c92ff9e8897932db,855706004 743914014 676095007 652221002 667036003 571484005 308158014 653907001,825107004 809237001 562245088 725929001 327310002 726516004 733441003 661306008
25,0001177027259b455f979d85a278e4b280205d4de5cce4bb83ccbb8d5dbb4b92,618750001 774191004 717957001 743979001 761575001 500133022 652221002 771829002,869232001 867989001 820032004 570002090 775402002 811715001 851936003 810800001
26,00012315fd38859ff2c446876ca507abbcbcf582d0e266b1b696941c16e777a2,759814036 700376001,842607002 842607004
27,0001420326c217a367048472e05395373c40a039f6fd45cd9e4b3a818d02886a,497225039 713336005 769900001 719941007 838689002 817416002 614437003 846150001,638114002 566940004 638114001 651242003 617249011 617249011 772831011 638114001
28,00015c1a121e08bbd2552c15fbbb6e6b19d3bf8f7b6a3d60c6d7be26f06264d6,701135023 513963005 711193003 628499012 575533013 859926003 628331023 663276001,842605015 696439001 458428045 189634001 733097001 730683003 731160005 787558001
29,000172a9c322560c849754ffbdfdb2180d408aa7176b943f957804686be8e1f0,816794004 548110025 688464010 694298016 670233005 747545002 635895001 809411004,562245064 685814001 471714036 685814001 815554001 181448103 554811019 843720001
30,00018385675844f7a6babbed41b5655b5727fb16483b6ea51d5798a6ab947344,608819001 616849016 628801001 835348008 810820001 739334001,651273004 651273003 535455002 621020001 626813004 667916002
31,00018b5c38bf693c01e689d15674327ed582467d50593e8436ee3f31e0c7dfdf,607347013 792302001 487937006 693235015 715516001,773075004 707743006 783346017 522398056 773075002
32,000197360fe727d2cc0887073db9062bf37a8949a95c4a63db58661d94d2cb06,918194002,815026002
33,00019d6c20e0fbb551af18c57149af4707ec016bb0decdf064cdae15ab1569a8,733088002 935092001 618800001 700701002 914414001 751288001,559630009 731407006 735404001 700370004 698283002 731407001
34,0001ab2ebc1bb9a21d135e2fefdb11f12bee5c74ab29842a6d2ffd71316bf048,692840007 710899002 899967002 857855001 715516004 738856003 864653002 628974001,684341001 675319011 742947001 772773001 695632001 660497009 744712001 841260012
35,0001b0127d3e5ff8dadcfc6e5043682dba2070f2667081623faeb31c996242a6,717540006 621367001 610059001 639894003 506191003 818605004 834217005 571706001,860305003 803080001 844409002 704720005 772902001 621381009 759871003 791587001
36,0001d44dbe7f6c4b35200abdb052c77a87596fe1bdcc37e011580a479e80aa94,760143001 791488014 621767002 749044012 803123001 808883001 658733002 696132001,849487005 535716001 734592001 796239001 678942036 702805003 721930005 876176001
37,0001f8cef6b9702d54abf66fd89eb21014bf98567065a9b5e42f37bc99528cf5,525563018 825924001 857265001 693235019 792643001 649041001 799386001 840448003,666006006 731851001 733098018 666006006 855834001 817472002 706268020 699867001
38,000226b9ea81019249060b376b516f821a80e9b24f89a72106bf04b4c18b82f3,598049001 767325001 730454061 905254005 762104001 826252004 818707006 745367003,695324011 554640001 754910001 759871002 726998001 714750003 743594003 633825004
39,00022754ec18c5e53757eea8b281632a5c4a499368ecc53a21adfc64a665ba8b,262277026 562252033 752814015 796374001 826204003 686265005 562245018 294076007,783388001 656719003 744787001 689389004 573716012 732811001 744786001 495685001
40,00023182883c3d537185d3e2d8ec2cb20bd4732f3869416f321d662c4fac7187,808271001 737709001 818784002 926340001 620208066 787880005 694298013 777143003,457892005 662888002 751471001 687331005 614854005 719655001 649664002 413707023
41,000231cc9af9e58ab4edc66fbd61da921b144ba85bc1c00d0ae2309531e4c210,660009004 693150005,686564004 686331005
42,00023e3dd8618bc63ccad995a5ac62e21177338d642d66b42e0038c6b10f655a,761269001 899967002 710899002 811388002 690975001 620208066 893352002 808271001,573085028 812241004 813991001 156231001 547365003 796314001 603584018 735516001
43,000253f6914890557a88d0b91288ce85fae9332dac43ee5445c33e3891df6fd3,803369001 593808008 675209006 853016003 617245006,660599007 693242010 670334001 630116014 557246014
44,00025f8226be50dcab09402a2cacd520a99e112fe01fddd1b10ea71270547b26,882454002 542982020 887949002 668241002 740649001 870343001 708101001 836265001,581781010 684673002 541519005 664180001 656707004 677899004 735607002 516859008
45,000270f6018e827d6d678efe815565a22668fb801b2b89bf84b1cb4f4ca631ea,866455003 821398003 851010001 535146002 851010007 758286001,722439001 358753005 784001001 809278001 539723007 661023004
46,00028f80bf6da2c285fb724373517e93e53e5f83c4ebe61de78b249c0e1990ee,565379021 572797008 646830002,610776040 612800010 779630002
47,00029b1b57c1aec110f48aac6639d71369387c5985cbd839b6e18dc5fb512127,731160028 570189002 810156004 881112002 673901004 562245018 810172003 262277026,706016002 706016002 706016006 706016006 706016001 706016006 706016002 706016002
48,0002b7a7ab270a638fcb2eb5899c58696db24d9d954ddb43683dd6b0ffa292f0,351484037 721457007 795536001 781014002 666116002 781014001 771005004 700761002,572797002 736681005 619506006 742423004 399061008 801273001 599718013 559634018
49,0002cca4cc68601e894ab62839428e5f0696417fe0f9e84551c6827a7629d441,703670001 663276001 691579005 731743001 893198001 644644001 653151005 690937001,721118003 762392001 686731002 711718002 705865001 713798001 685430002 786751001
50,0002d2ef78ec29c03a951963a2694be963c06d7123b9726e4bde96e828d770f6,806604001 816490001 816598007 670944001 634426012 839187002 668241003 756057002,832330002 818032003 827704004 787883002 827411001 827704004 688537004 846442003
51,0002d5b37e064c0da06d559a51a082746ad3893d11a086d956b90b002313bdfe,473954006 841173001 663276001 720076004 854384002 641840001 692840007 803160001,821508001 772916001 750230001 752814018 708311001 766829005 679284001 802087001
52,0002db27a1651998a3de4463437b580b45dfa7d8107afa778daad67b3d015d94,639209002 889392001 628331023 773776005 684435001 652221002 834458004 594879001,739503003 554598003 773980002 689109003 399201022 926502001 865086003 775328001
53,0002df750270ca6a4b50e4a9de59b6e26e22869ab9fbbef1156fb18bba30de92,733181001 807500002 567657010 858610001 556527020,771329016 862937008 893351002 723167001 762261005
54,0002e4924f38a599994d83110e5db96d62bbffce7fea85368f438326c56d559d,821513004,372860001
55,0002e6a17e3a75600888cac019846a600c9c6fe2bc1565613c6fa6c13f727071,889661001 826949001 731046001 797500001 862414001 876267001 820308001 629061002,826949004 715126006 692632001 477107016 789303002 687176001 687176001 733101002
56,0002e6cdaab622b5047407efc0d0bf85e23220e092012095d98119fa9cb3cee7,811429003 567820005 808732001 642938001 579904001 761953002 752814004 751592001,735121001 789303001 881562001 835008005 832253001 649046002 189634001 640021011
57,0002f2f1deddc6f2504d96d65fa10ecbb22d7a13092b459efa085b5b9fec24c7,803685001 815264012 791006001 804759001 720125039 506110001 765599005 790368001,786932002 796685001 820630002 667096006 815264002 551379001 807064003 879891001
58,0002fcb7273c7b8b65937339c7ee57d5919051c343be28cb93da6b076116f072,469682008,811235002
59,000300107f2d093ca1d2c5e2bd0a74f59f80005079338cc4f156d4a594d43019,744787002 868018006 628974001 816598007 628331023 926340001 756057002 787880005,767869002 636238001 798966001 529589001 554450001 783934001 721511004 730353001
60,000303d20b953d06dcf8c6db2d05616383a88ac84bf05482a8f5c45b3d6507b9,684209004 609719001 590928001,854619003 688537004 854619003
61,00030bc026428965d1868e4f3536f131feeedf5ce1b0035a410be49841479c12,821152001,673677015
62,0003224b98f7cac91dbf66d41b4c1e2f064584bf15449327f676658db16c13e4,790096004 761269001 603788004 616102001 814635005 506166052,750712002 744180001 717490015 734140002 754002001 688558002
63,00033727677f91e311ad65609583d6f21f6871ea0ab73b54dfb916ebe92b9e3f,699680001 768085001 650274003 693235022 664779007 762104001 628331023 794053001,658030011 570319036 861029002 754374007 775328007 470789001 579541011 680396001
64,00034511adebfa99af8a46658c919b6dde86f2cb7175494392e6b509ed89ef00,768085001 783384005 542982020 832816002 844917003,574109011 751471019 751399004 783384001 724773004
65,000346516dd355b40badca0c0f5f37a318ddae31f0e0f76a3a0454eb591b6384,690363003 844160002 747545001 672016010 711235020 706073002 721148001 798289001,707777006 666084001 456163030 507909001 827636001 825811006 854193002 766955002
66,000355d99ba7fb8012b298ea6b167e89bf3a183dee562ed8eb9534c4a1287fef,712216004 685685001 472065002,633781011 448262046 349301001
67,00035e92a9bd02a8e28e2e59721663fdeb39bfd57c486023522686214a56ca16,559616013 677967008 882454002 547367007 827500004 643582001 700402003 541518023,560213002 465655010 685816001 747939002 685816002 784785001 465655010 673718001
68,000362878a3904e1fe4927bbfcdb10c64a9d85b12a593a7d9c965efcc9187cbf,636332002 617221001 604578001,471714014 471714008 471714002
69,00036485be20507492e75ac35de433587d1e8948096f555b5e2c9df5f922729c,745522001,675069002
70,00036ffb474cd9818bd0d9045fd5863b0167aabae75e613722443c7b3264730d,697054047 852666001 868018001 607645003 473954013 707717001 835019001 882161001,561277001 734436002 723529003 220094010 697054047 736983002 212629048 739953003
71,00037fbb43b7d0e24c469bc53fbc9081d7190c7cbc51f9f92c44ec23c46fb832,834906012 818605002 863477005,786187002 884432001 884432001
72,000383021a8cf9a542b9c855b42f99aa76374873661e831f56e225c58bd088ac,736525002 730454067 697309001,653335001 653291003 676708001
73,00039306476aaf41a07fed942884f16b30abfa83a2a8bea972019098d6406793,668961001 874754003 887552002 871311002 798475002 643582001 811835005 682996002,675139003 504155018 853913001 704029002 778465001 671607001 671607001 620081006
74,0003abe64294e66a6310c3436fa9e5b754cc5603deef4f26fc8ab8d043af9358,670233005 715516004 924439001 787977002 714889001 663283003 493836029 594542013,760123003 579541011 799365027 640174004 458239022 561445020 436083002 591334019
75,0003c98542d16e740156638a7d133d93360d3ff3d0b7ec3ccb78932a915b1cfe,718575001,703193001
76,0003e7b27d3dd2295e609bcc017e96a05f322cd25fdaa717f5d2ed124a762843,832321002 771005004 717695002 599580038 751743002 717540006 506191003 591800002,784397001 717341001 720137004 694672001 712924012 590928023 700851005 501820001
77,0003e867a930d0d6842f923d6ba7c9b77aba33fe2a0fbf4672f30b3e622fec55,768553002 717063001 591334020 804759018 768931019 566320022 638657005 568301003,880017001 904026001 873217004 827487003 733749001 889036004 880017001 913367001
78,0003e9bbb9faf3937ad3a28a5bede5c1b896c1bc6c10354ed3487a5ffb4dd30e,716673002 854338006 889392001 767398003 758060001 734999001 717695002 566140025,699075001 742916003 742916002 699077006 742912003 699077006 559637005 736592002
79,0003ea63da109dffa9af1b4323338b4ebc9501f90505c87a4947a445ebfb8607,754933002 569974026 564312022,653275008 634013001 564312024
80,000400dcdcf45d8d1ad1bd63be6fbd79a49167adf0cf28792cb97a53dbad3ff2,537895002 875329002 745702003 710403001 671436001 688908005 625819007 717759002,608483007 719655001 541518015 688796001 674651002 714414001 700976001 552473001
81,00040239317e877c77ac6e79df42eb2633ad38fcac09fc0094e549180ddc201c,654581001 755700001 875950009 839187002 663276001 624443029 693235022 670279003,756720001 800808002 620081001 220094001 875272012 719639003 875272011 728162002
82,0004068f54dbe1c7054b23c615edc5f733a508ecc54930bf323209f20410898c,708432003 784075003 654444001 881660003 662340002 857414001 671223001 625193005,615021001 656031003 667442001 625480003 704126002 342034014 675068002 629764002
83,000406f7566f4c298edc89427e3294666cf96a0b93c849530784f1b5367497a8,757264005 700701002 746330001 668961002 683067004 679278007 695850001 747484004,666382002 643833003 501820041 672017008 469562036 624383005 707349001 532578010
84,000412345109c7c085b5faec96afe864b19a172fa4cb9b94823d9ef6a8a1846a,562245098,714790017
85,000416152a81973bebab23142bd5dd6ebd85c8c5e2d63e18eb6398b71864f219,644020002 778761002 686722001 876534003 715274006 542551001 718081001 841565005,533404014 372860001 712519001 885416001 372860002 807241046 673677001 685814011
86,00045027219e894b683fb4687211e2d0c904c268e9f28d370d9a84994678ac71,694298013 811529001 866383003 762856016 865354001 316441033 783625001 618750001,624632007 797710001 504155011 907696001 854679005 759469001 708366004 680262015
87,0004518be81f6f0dd216dc5699016bc159ebb9dbd62a7697140acbe84f257509,662917002,507909001
88,00045b41ba4df7a2e6c09093ec92873ea43a137cf2b24cff1a387f75a24782a9,826204003 693235015 676095006 751794005 792643001 525563041,732842002 792517002 831269002 828982001 790791005 643588007
89,00047be328d1d284ba9270dd28bf65c018485435fa12119be612f90af8d4b719,873564004 873468001 617645008 603584001 742423002,756633002 720473002 698718002 490113011 525518008
90,00047d50bde8751b26aaec7536ccc5fd92828ffa0a396df17e8a1a313f1ef9c9,633130008 516903024 765569003 662905001,909081004 897679003 730683050 904567002
91,0004852bef85b2af95f4e530e43d86178e890e419c14361736a34f881b940efd,829017008 877805001 706897004 808168003,906794001 492897002 857812007 763469001
92,000486a4fe2906dc61e1a178b0952f5d8799ec905d26f68358c7bdae798c73c3,773437002 793506008 844933002,558512005 505507014 688659001
93,000489746e2e4351220bc35024b2354044713a702b88965bc1b3163bedb189bc,866250001 790945004 836262001 695875001 717467001 860301001 849572003 811647001,705937001 818972001 478646001 723087001 667511003 755144001 641914011 811198001
94,00048f2f68760664d2d0fa1e7fbfe083f05287f342484c29a13661772507ee6b,800423001,587026013
95,000493dd9fc463df1acc2081450c9e75ef8e87d5dd17ed6396773839f6bf71a9,562245018 766006002 810841001 651221002 596539001 796374001 826204003 742767001,706016002 794378001 834368002 640021019 732842015 845577001 872453001 798883008
96,0004a7b3945dc17a51fa3b1a206749f0e3404e4f6ae8b6905ef5e56212e1fe38,652221002 684435001 839187002 859236009 503569020 787097001 739953001 811265001,156231001 487722001 458543001 633870001 798553001 693322001 657116003 742794001
97,0004aa5ffaf2886467d9a74b0f47bd2e9797d477871d2e906363440fbed308ae,733749025 818614001 428291001 818614006,599580055 823505002 599580055 823505002
98,0004db725c9025318d5c461bb7e1c99fb8e77d9e8f267bba860073ea27bdc2d5,813609013 711028003 841260008 855847001 644644001,639944001 623275005 620208002 620208002 552018005
99,0004ddf25c68546858543d60b52b84df1947fa4c91dc1b682a9458b55f9a1fae,629420002 778064035 766624002,827968003 841383002 841383003
100,0004df3751c43c51f79aa24d321f35ce4a1a3ec180c4a1425b0aefc037ab25bc,634016031 877017001 812605001 875978003 698732001 745363001 674988005,573085028 689365042 600886004 802881001 684212002 573085043 841260012
101,0004ec078693c417c08ef6be811a09693d706138e5d2b8340d089cdf379b5fab,643350005 723147003 798472006,549914012 501820044 549914012
102,0004ee708acad44b15ee324daffef7b379a1fdfd9826f39a3aabda9dacaea176,849606001 851395001 704661001 686720005 790945004 724444001 691208002 921918001,674020001 659854016 673396002 748269003 743098001 815434001 640001008 575347003
103,0004f079e5f7fbf106301d8c32278e71a96adde0a9e3328d2fc01309796ebc4b,662888013 663276001 739830027 711193003 693235022 651222002 818707006 705805001,689009001 744786001 555109001 465655010 538699007 568597018 573085004 383152002
104,00051dc66eecbfd664831115062ef7d9798bed36b80c7c3c51e68d3a75441df1,507909003 737709001 695296001 507909018 903824006,678064001 660327004 636455003 636455024 679726003
105,00052ddcff0fb9e557eb3b212c950a24dc3900c28bb70545dc2cc617821fe40b,624828002,861519001
106,000531ecd2754a0cf214373cc7b6dbcf7ce9a77c3284a2facbe072f763618bbc,782374003 739679005 800418001,688105016 812207002 808663001
107,0005340aa69bb5a28d98712a36d8f669024bce137e3c82a618ea49032b9023c6,855080005 921591002 858918004 687034024 715624036 736531013 695850001 894139005,878794001 798902002 903773001 821395014 787481008 733749010 865236001 865073005
108,000538c14c490fee547e2703439f70bdb8748e2a62f875d63b7320c17ae20fc2,662888013 762104001 711193003 628331023 652221002 695040001 721937001 889392001,771337002 688605003 700922001 244267032 559642001 568575001 419634001 562399001
109,00053f544468004bd5b18b25ae8faad7c9a2f71c34e7cdead6494a1e5c59ff89,691844006 624151006 662773003,825600002 825600002 874465005
110,0005476832b9770a320d94de5518f78587ed4aa848b2a7c7407f12f251fcd5aa,807748001 708217004 620510003,783507001 764387001 764387001
111,000563485cbb7850b0a93c6606f89c5b961c6647d1bd4869ae160401ea5d8775,599580017 719106001 717540006 599580052 736780002 610059001 833530006 642497004,534164027 676111001 567532015 599580017 684209014 706104009 797980001 778064038
112,00057056ddfa1496d44aeaad5d89b5ff57be7504d4089a98eecd198ee9014b0f,488016016 705664003,683001004 663384004
113,00058592fc65afabbb00b1bb7d33c6b221d00c6a98c62101ee96e12ebddbf0ee,757017002 663483001 898649001 741827003 710520001 308158014 723529001 829618006,715624001 736582001 307656023 733935002 611415001 737222001 721268004 829152002
114,00058bbdde20e5d34b5f2c60698b2d6ee5736dfca9f370f6c63f8925112a6056,814763004 873580001 732810003 629381012 749044012 652221002 744324001 804824002,750921001 534164002 702228001 772448002 722436003 724253006 702228001 722437003
115,00058c11019467570a6918669b768392f7c9277b7ae4d853bab9cd25f1eae6b4,685273005 560435001 736531009 537732005 818015003 620231001 737222004 700402003,576050001 766194003 733027002 620625001 731385005 669896004 773432001 698258002
116,000599972ce0544fc72f91810d09e936b23665e7a858a82141fed578f8449dea,803397001 890035001 903950001 562252033 649664002 665761001,562245055 745475001 733419002 666382001 733419002 704126005
117,00059eadf61683b9b03e95a65f7e2ffaf5aaaea350af1abda294fa400d22a4a6,894769002 799034002,529953007 529953007
118,0005bc21a78d1e3cf40c1778028f1f81ab6a49875831174e66823fef1cc17855,702107002 868270007 684096001 796298002 187949029 691436001,750072001 751870005 534357002 857794003 570004105 815026003
119,0005c68366e7955683b7cdc75535f400d76c2e713b627733c2bd87f6c95b3738,741356008 865073006 687302001 897488001,608945019 824337001 741356002 824337001
120,0005cd85a6220e1f1c582c7ff9175efe7d7c16d184c5ba48d87c0cc889f97efd,787770003 762104001 755851002 762637001 674651006 695040001 670674007 699345002,768912001 355569001 859077018 300024013 398074001 913817001 768912001 355569002
121,0005d926defbe130e228dd8892aa879d89858e6ffc9a604d8b289ed0a1901f0d,764479002 739363003 863248013 907396002 854733004 744109019 865503001,783707064 780297001 784396001 849859002 774005003 675027003 780297002
122,0005e01f5a3b634c2348f12ec2a491a8aa11f89f48c97ce7ac54ef4c0565283a,881919002 738943004 832817003 693246002 738943005 788632006,772902002 673677012 673638007 679853001 591334019 777892001
123,0005e0a5655d6615cafdb830af2034388c9c3a3025ac14a09a1b6153fefbbd98,629420002 855249008 700906008 774191004 766624002 859077005,778064026 817401002 778064051 838729002 688537011 778064028
124,0005ef6698aeae9819c35dd1d63446f251797d07fe5b4a621beee30b36156181,806190004 739907002 693235015 806155002 692114001 828465001 784539001 739679005,730566007 706443001 744306002 722059001 693602005 706443003 706443004 719674001
125,0005f3aab821000881d74b72fde2d9b3e4742cf86136681c6c7d107cd9452d59,850122002 871495001 652849001 913912001 758459007 804741015 818784001 603048001,701057007 760958001 304766008 304766008 408647007 816503001 692155003 408647007
126,0005f8253fe3d050aefcef07bedd5a557491b3fa658e318b2b9b0a22f71cfe81,713875001 853391001 720137001 654705001 682267014 811887001 803986006 758002010,634541001 717490008 720137004 678342025 573085004 742423004 729928001 675070002
127,000608ab13228c9d4f90f2e7e7dfd3b0c280d84ae817bfc899a0d3e7e01932f0,695681002 579010045 766490001 637609006 858834002 768440001 695681004 638945004,683662005 708767010 501820008 673799001 549265001 659832006 638960001 659832001
128,000610a2daf19204bea9c8bf58dc30ed7d16948f46b266d0a420cc99e8658557,757389001 766750002 644644001 701963007 808848004 793683002 706073002 876206001,501620035 753206012 743626002 709746001 687044006 824835001 802230003 661128003
129,00061a04f030bdf3665b09829192ca8c13c4de6dd9ae9d38d0d0b5ce3a1cfc6f,516000061 601128002 662340002 703223001 759831005 695682005 907317001 797710002,652708002 748269001 666448007 814116001 615566002 669429002 811500001 748270001
130,00061f9d8a57529d6a662d6ca9f92c82f08a2fe5de53b4d599a7ce5f78c59e64,651345005 749114001,688728001 665481012
131,000659db9979238065fe1f032cd87839b9a6ccf97d404f8513d6279281bda7e0,687424003 700701002 738569006 644628001 618750001 857315001 840589001,733100006 585123002 561445037 591334016 745247004 681657002 710039001
132,000669bae7443ad5cb50a450f7916cdf6808f38d4b30c30a786ba6560ffe304c,706016038 724172002,665477002 665477002
133,00066fdcf5f0da690b898b287d05ce477bd2764ce975d138489da03510a42833,693235022 889392001 670233005 693578002 747403002 736531003 701784002 804517001,741220002 562245018 845790003 541518004 603584021 612481002 894752003 891199001
134,00067622de3151a7219b4ed9922def50b51601fbe414183d316697f220aa835e,738569006 685170001 855249008 652221002 786743003 771844001 699680001 834458004,697027001 624562003 801865004 633977003 549914003 678280001 624383007 624383004
135,00067e5a9f440b9b7a53996318330c7f9cad10d3fb650c2d88b2e049121ffea2,527517007 624383011,577175001 577175001
136,00068c36f7034bf3e7943e581b7222ea639fba0e58a82ef24f2eee158e38d9bf,701002001,540768002
137,00068fc247894dc159e7f6246cebb2eaaca3a65b93a8a9b9eef5a26edc8c8de1,771813001 670674007 868018006 730454061 753876001,628326003 672494002 237347052 628499008 547780031
138,0006b5856381fac4eac03efe68a6578a2d9260f4e109f4a9be2888c11a3fe56a,690502001 866590002 579541041 771259001 668241002 758286001 689816005 726416002,578374001 589222003 674482003 661147004 571235001 657165002 698157001 701152001
139,0006bb0fad5c49341bd9cece264271e68e01a4e55f22ec9efffc43b0b3bdbc34,887949002 764431001 619209001 844390001 642739002 903098001 797364001 654779001,507909004 586273002 516903005 657395001 671515001 634323005 675952009 696202001
140,0006bfcec82c6c132276c0a5549ae13645c9ab77b0243fe7a76bcd9c66bfc06d,906097002 644934002 835348007 855200001 731520002 626263004 697834001 845024003,903473001 719136003 732842002 772349008 817354001 617322004 841434007 782555005
141,0006ca2c5ecdbdcc1de5e72adffc6c33448fc2aaa62afed8be1cfd13e698a438,898075002 588689013 690936002 751994024,456163051 572998001 898075002 572998009
142,0006d1fc72f81261e70e74249ab2c348e21a093ba40f2af6e90f4337a9736af2,758286001 738569006 781734001 673677015 761269001 685170001 618750001 881919002,721298005 513373002 612481001 697054003 679853010 513373008 612481001 650672001
143,0006d29459eec3af6937029628172f4dbe0c5e5bcbfc73d7fcde1cd20b2fbbd0,685170001 690502001 671852003 738569006 638790001 848025003,636455030 579541031 682028002 662085001 538699001 636455003
144,0006d37aaf7dd84f9bbc02f6cadcb74fd72ebf370bdc5f110a8a4092aa7e173e,682996001 748576002 699361009 622241002 736780002,465655010 880492001 685687004 720137001 591334004
145,0006d3ff0caf0cb4d4e0615ee5cb7d268622364d483335bf21fbf296e785e282,618750001 652221002 687424003 773776005 654100002 923532002 695040001 754374007,715624012 658298001 748269002 806186008 837278001 861423001 690964016 839496003
146,0006d8845db202dc43bd6ed3d74702df026b13fc1517c956a26f93e4e7dde4fc,628331023 624443029 835348008 749044012 663276001 684435001 670233005 693235022,754257001 582248001 564787001 619506006 678260001 671800001 678691002 669170005
147,0006ffc0d469f12c6109dd39a096612d754e2b73a88708721bbc380937d27341,824352001 855793001 725663003 698011006 739501003,826508002 882925001 903309001 814763004 882925002
148,000747860042b94e85707605c2a627c6ba30c4117d025d72cefdba58d73b8e21,764593001 700701002 794053001 818707006 598859009 772829002 788828002 697992001,732725002 655784001 655784007 751373001 685089003 685089003 706757001 742180002
149,000749135ee9aa3a24c2316ea5ae4f495b39c1653c5612bb5b239f1b2a182a2a,760123003 617725002 778064051 811959003 933409002,706016001 800691008 706016001 707061003 800691007
150,00075ef36696a7b4ed8c83e22a4bf7ea7c90ee110991ec5e0fb21b12f862f73d,882454002 864014001 885618001 717695002 737222004 854679003 866455003 666247002,868876001 921096003 874937001 880358003 599580028 797058002 897684002 810825001
151,0007666ed01a41da49ce4991a713fd5848f3bf10e40dda1874e52f30d74bb832,640054002,851608003
152,000773f3c485c18e103197e45a57021bc77acb16e39e0b9f362a9b5ef66878c3,629604002 510684017,565200029 625117003
153,00077dbd5c4a4991e092e63893ccf29294a9d5c46e85010e95f2fc10bf9437a4,657304002 929662002 663276001 749044012 687176005 875856004 626615005 695040001,880774001 865799005 729006002 158340001 932798002 569996001 712846004 796685001
